order_item_id,order_id,product_id,quantity,unit_price,discount_amount
723441,104184,1009,1,19.50,6.50
723442,104184,1005,2,28.00,0.00
723443,104185,1002,3,72.00,0.00
723444,104186,1018,1,34.00,0.00
723445,104187,1014,3,18.00,0.00
723446,104187,1012,1,14.00,0.00
723447,104188,1006,3,30.00,0.00
723448,104189,1006,1,30.00,0.00
723449,104189,1009,2,23.40,5.20
723450,104190,1006,2,28.50,3.00
723451,104191,1008,1,45.00,0.00
723452,104191,1003,1,95.00,0.00
723453,104192,1009,1,22.10,3.90
723454,104192,1013,1,7.60,0.40
723455,104193,1012,2,14.00,0.00
723456,104193,1004,1,110.00,0.00
723457,104193,1013,1,8.00,0.00
723458,104193,1003,1,95.00,0.00
723459,104194,1012,1,12.60,1.40
723460,104195,1007,1,38.00,0.00
723461,104195,1005,1,26.60,1.40
723462,104196,1004,1,110.00,0.00
723463,104197,1002,2,72.00,0.00
723464,104198,1007,1,38.00,0.00
723465,104198,1012,3,14.00,0.00
723466,104199,1001,1,65.00,0.00
723467,104199,1003,1,90.25,4.75
723468,104200,1017,1,16.00,0.00
723469,104200,1014,1,18.00,0.00
723470,104201,1001,2,65.00,0.00
723471,104201,1006,1,28.50,1.50
723472,104201,1015,1,32.00,0.00
723473,104202,1011,1,25.50,4.50
723474,104203,1018,1,34.00,0.00
723475,104203,1011,2,25.50,9.00
723476,104204,1001,1,61.75,3.25
723477,104205,1018,1,34.00,0.00
723478,104205,1007,1,38.00,0.00
723479,104206,1014,1,18.00,0.00
723480,104207,1008,2,45.00,0.00
723481,104207,1014,1,17.10,0.90
723482,104208,1007,1,38.00,0.00
723483,104208,1008,1,45.00,0.00
723484,104208,1013,1,7.60,0.40
723485,104209,1007,1,38.00,0.00
723486,104209,1012,2,14.00,0.00
723487,104210,1001,1,65.00,0.00
723488,104210,1014,1,18.00,0.00
723489,104211,1013,2,8.00,0.00
723490,104212,1001,2,65.00,0.00
723491,104213,1001,1,58.50,6.50
723492,104213,1015,1,32.00,0.00
723493,104214,1007,1,38.00,0.00
723494,104215,1007,3,38.00,0.00
723495,104215,1006,1,30.00,0.00
723496,104215,1012,1,14.00,0.00
723497,104216,1011,1,22.50,7.50
723498,104216,1007,2,38.00,0.00
723499,104217,1008,1,42.75,2.25
723500,104217,1001,1,61.75,3.25
723501,104218,1004,1,110.00,0.00
723502,104219,1001,2,65.00,0.00
723503,104220,1008,1,42.75,2.25
723504,104221,1016,1,26.60,1.40
723505,104222,1003,1,95.00,0.00
723506,104223,1003,1,95.00,0.00
723507,104224,1003,1,90.25,4.75
723508,104225,1007,1,38.00,0.00
723509,104226,1004,1,110.00,0.00
723510,104226,1007,1,38.00,0.00
723511,104226,1002,1,72.00,0.00
723512,104227,1018,3,34.00,0.00
723513,104227,1003,1,95.00,0.00
723514,104227,1007,1,38.00,0.00
723515,104227,1005,1,26.60,1.40
723516,104228,1013,1,8.00,0.00
723517,104229,1016,1,28.00,0.00
723518,104229,1009,1,20.80,5.20
723519,104229,1005,1,28.00,0.00
723520,104230,1006,3,27.00,9.00
723521,104231,1004,1,110.00,0.00
723522,104232,1003,1,85.50,9.50
723523,104232,1014,3,17.10,2.70
723524,104232,1012,1,14.00,0.00
723525,104233,1009,1,22.10,3.90
723526,104233,1014,3,18.00,0.00
723527,104234,1014,3,18.00,0.00
723528,104234,1018,1,34.00,0.00
723529,104235,1008,1,45.00,0.00
723530,104236,1013,1,8.00,0.00
723531,104237,1015,1,30.40,1.60
723532,104237,1016,1,28.00,0.00
723533,104238,1006,3,30.00,0.00
723534,104239,1005,1,28.00,0.00
723535,104239,1002,2,72.00,0.00
723536,104239,1001,1,65.00,0.00
723537,104240,1007,2,34.20,7.60
723538,104241,1009,1,20.80,5.20
723539,104242,1007,1,36.10,1.90
723540,104242,1012,1,12.60,1.40
723541,104242,1009,1,23.40,2.60
723542,104243,1007,2,38.00,0.00
723543,104243,1013,1,8.00,0.00
723544,104243,1002,1,72.00,0.00
723545,104244,1011,1,25.50,4.50
723546,104245,1001,1,58.50,6.50
723547,104245,1013,1,7.60,0.40
723548,104245,1009,1,20.80,5.20
723549,104246,1003,1,95.00,0.00
723550,104246,1018,3,34.00,0.00
723551,104246,1007,1,34.20,3.80
723552,104247,1008,3,45.00,0.00
723553,104248,1010,1,20.40,3.60
723554,104249,1006,1,30.00,0.00
723555,104250,1004,2,110.00,0.00
723556,104251,1016,1,26.60,1.40
723557,104252,1015,1,32.00,0.00
723558,104253,1006,1,30.00,0.00
723559,104254,1006,1,30.00,0.00
723560,104255,1014,3,17.10,2.70
723561,104256,1015,1,30.40,1.60
723562,104256,1001,1,65.00,0.00
723563,104257,1006,1,30.00,0.00
723564,104258,1006,1,30.00,0.00
723565,104259,1002,1,72.00,0.00
723566,104260,1005,2,25.20,5.60
723567,104261,1010,1,18.00,6.00
723568,104261,1012,1,14.00,0.00
723569,104262,1001,1,65.00,0.00
723570,104262,1008,1,45.00,0.00
723571,104263,1006,1,28.50,1.50
723572,104263,1001,1,65.00,0.00
723573,104264,1012,2,14.00,0.00
723574,104265,1012,2,14.00,0.00
723575,104265,1014,1,18.00,0.00
723576,104265,1004,1,99.00,11.00
723577,104266,1016,1,25.20,2.80
723578,104266,1003,1,95.00,0.00
723579,104267,1007,1,34.20,3.80
723580,104268,1005,1,28.00,0.00
723581,104268,1012,1,13.30,0.70
723582,104269,1003,1,90.25,4.75
723583,104269,1001,1,61.75,3.25
723584,104269,1004,2,110.00,0.00
723585,104270,1007,1,38.00,0.00
723586,104271,1005,2,28.00,0.00
723587,104271,1015,1,32.00,0.00
723588,104272,1005,1,28.00,0.00
723589,104273,1009,1,22.10,3.90
723590,104274,1005,1,28.00,0.00
723591,104274,1015,1,30.40,1.60
723592,104275,1013,2,8.00,0.00
723593,104275,1016,1,26.60,1.40
723594,104276,1014,1,17.10,0.90
723595,104277,1015,1,32.00,0.00
723596,104278,1006,1,30.00,0.00
723597,104279,1009,1,23.40,2.60
723598,104280,1008,1,45.00,0.00
723599,104281,1003,1,95.00,0.00
723600,104282,1012,1,12.60,1.40
723601,104282,1011,1,27.00,3.00
723602,104282,1015,1,32.00,0.00
723603,104283,1010,2,19.20,9.60
723604,104284,1007,3,34.20,11.40
723605,104285,1006,1,28.50,1.50
723606,104285,1001,3,65.00,0.00
723607,104286,1012,2,14.00,0.00
723608,104287,1006,3,30.00,0.00
723609,104287,1005,1,28.00,0.00
723610,104288,1008,1,40.50,4.50
723611,104289,1007,1,36.10,1.90
723612,104290,1013,1,7.60,0.40
723613,104291,1007,1,38.00,0.00
723614,104291,1014,2,18.00,0.00
723615,104292,1018,2,34.00,0.00
723616,104292,1002,1,72.00,0.00
723617,104293,1003,1,95.00,0.00
723618,104293,1009,2,23.40,5.20
723619,104294,1007,1,38.00,0.00
723620,104294,1014,1,18.00,0.00
723621,104294,1017,2,16.00,0.00
723622,104295,1006,1,30.00,0.00
723623,104295,1017,1,16.00,0.00
723624,104296,1009,1,19.50,6.50
723625,104297,1003,1,95.00,0.00
723626,104297,1007,2,38.00,0.00
723627,104297,1006,1,30.00,0.00
723628,104298,1007,2,38.00,0.00
723629,104298,1002,1,68.40,3.60
723630,104299,1002,1,72.00,0.00
723631,104299,1016,1,26.60,1.40
723632,104299,1011,1,24.00,6.00
723633,104300,1010,2,18.00,12.00
723634,104301,1003,1,95.00,0.00
723635,104302,1002,1,68.40,3.60
723636,104303,1005,2,26.60,2.80
723637,104303,1012,2,12.60,2.80
723638,104304,1003,1,95.00,0.00
723639,104304,1006,1,27.00,3.00
723640,104305,1007,2,36.10,3.80
723641,104306,1013,1,7.20,0.80
723642,104307,1003,1,95.00,0.00
723643,104308,1009,1,19.50,6.50
723644,104309,1016,1,26.60,1.40
723645,104310,1006,1,30.00,0.00
723646,104311,1002,1,72.00,0.00
723647,104311,1017,2,16.00,0.00
723648,104312,1011,1,27.00,3.00
723649,104312,1010,1,20.40,3.60
723650,104313,1007,1,38.00,0.00
723651,104313,1017,1,14.40,1.60
723652,104314,1015,1,30.40,1.60
723653,104314,1009,2,20.80,10.40
723654,104314,1016,1,28.00,0.00
723655,104315,1010,1,21.60,2.40
723656,104316,1006,2,28.50,3.00
723657,104316,1001,1,65.00,0.00
723658,104317,1003,1,85.50,9.50
723659,104317,1015,2,30.40,3.20
723660,104318,1018,1,34.00,0.00
723661,104318,1009,3,20.80,15.60
723662,104319,1010,2,21.60,4.80
723663,104320,1005,1,28.00,0.00
723664,104321,1016,2,25.20,5.60
723665,104322,1010,1,21.60,2.40
723666,104322,1002,1,64.80,7.20
723667,104323,1006,2,30.00,0.00
723668,104324,1002,3,72.00,0.00
723669,104324,1016,1,26.60,1.40
723670,104324,1017,1,16.00,0.00
723671,104324,1010,1,20.40,3.60
723672,104325,1006,1,30.00,0.00
723673,104325,1017,1,16.00,0.00
723674,104326,1005,2,26.60,2.80
723675,104327,1008,1,45.00,0.00
723676,104327,1013,1,8.00,0.00
723677,104327,1006,1,28.50,1.50
723678,104328,1014,1,18.00,0.00
723679,104328,1017,1,16.00,0.00
723680,104329,1008,3,45.00,0.00
723681,104330,1012,1,14.00,0.00
723682,104330,1003,2,95.00,0.00
723683,104331,1006,1,30.00,0.00
723684,104332,1018,1,34.00,0.00
723685,104333,1010,3,20.40,10.80
723686,104333,1012,1,13.30,0.70
723687,104334,1003,3,95.00,0.00
723688,104334,1011,1,24.00,6.00
723689,104335,1007,2,36.10,3.80
723690,104336,1006,1,28.50,1.50
723691,104336,1002,1,72.00,0.00
723692,104337,1014,2,18.00,0.00
723693,104338,1003,1,95.00,0.00
723694,104339,1008,1,45.00,0.00
723695,104339,1004,1,110.00,0.00
723696,104340,1010,1,19.20,4.80
723697,104340,1014,1,18.00,0.00
723698,104341,1016,1,25.20,2.80
723699,104342,1012,1,14.00,0.00
723700,104343,1013,1,8.00,0.00
723701,104344,1006,1,30.00,0.00
723702,104344,1010,1,21.60,2.40
723703,104345,1008,1,45.00,0.00
723704,104345,1011,1,24.00,6.00
723705,104346,1006,1,28.50,1.50
723706,104346,1017,1,15.20,0.80
723707,104347,1003,2,90.25,9.50
723708,104348,1014,2,18.00,0.00
723709,104348,1011,2,25.50,9.00
723710,104349,1014,1,17.10,0.90
723711,104349,1011,1,25.50,4.50
723712,104350,1004,3,110.00,0.00
723713,104350,1008,1,40.50,4.50
723714,104351,1002,2,72.00,0.00
723715,104351,1008,3,42.75,6.75
723716,104352,1018,1,34.00,0.00
723717,104353,1002,2,72.00,0.00
723718,104354,1008,1,45.00,0.00
723719,104354,1012,2,14.00,0.00
723720,104355,1003,1,95.00,0.00
723721,104355,1006,1,27.00,3.00
723722,104355,1008,1,45.00,0.00
723723,104356,1007,1,38.00,0.00
723724,104356,1016,1,28.00,0.00
723725,104357,1009,2,22.10,7.80
723726,104358,1009,1,20.80,5.20
723727,104358,1003,1,95.00,0.00
723728,104358,1016,1,28.00,0.00
723729,104359,1009,1,19.50,6.50
723730,104360,1017,1,16.00,0.00
723731,104360,1018,1,32.30,1.70
723732,104361,1013,2,8.00,0.00
723733,104362,1001,1,65.00,0.00
723734,104362,1009,3,19.50,19.50
723735,104362,1011,1,24.00,6.00
723736,104363,1011,1,25.50,4.50
723737,104364,1018,1,34.00,0.00
723738,104365,1015,2,28.80,6.40
723739,104365,1006,1,28.50,1.50
723740,104366,1016,1,26.60,1.40
723741,104367,1012,2,12.60,2.80
723742,104368,1002,1,72.00,0.00
723743,104368,1009,1,22.10,3.90
723744,104369,1007,1,36.10,1.90
723745,104369,1015,1,32.00,0.00
723746,104369,1011,1,25.50,4.50
723747,104370,1014,1,18.00,0.00
723748,104371,1014,3,18.00,0.00
723749,104371,1008,1,45.00,0.00
723750,104372,1007,2,36.10,3.80
723751,104373,1006,2,27.00,6.00
723752,104374,1017,1,16.00,0.00
723753,104375,1012,1,14.00,0.00
723754,104375,1010,1,20.40,3.60
723755,104376,1002,1,68.40,3.60
723756,104376,1004,1,110.00,0.00
723757,104377,1009,1,22.10,3.90
723758,104378,1014,1,18.00,0.00
723759,104379,1004,1,110.00,0.00
723760,104380,1006,1,30.00,0.00
723761,104381,1013,1,8.00,0.00
723762,104381,1016,2,26.60,2.80
723763,104382,1006,1,30.00,0.00
723764,104382,1005,2,26.60,2.80
723765,104382,1008,1,40.50,4.50
723766,104383,1013,1,8.00,0.00
723767,104383,1006,1,28.50,1.50
723768,104384,1007,1,36.10,1.90
723769,104385,1003,2,90.25,9.50
723770,104385,1016,1,28.00,0.00
723771,104386,1010,1,18.00,6.00
723772,104386,1006,1,30.00,0.00
723773,104386,1018,2,34.00,0.00
723774,104386,1011,1,22.50,7.50
723775,104387,1009,1,22.10,3.90
723776,104388,1015,2,32.00,0.00
723777,104388,1004,1,110.00,0.00
723778,104388,1014,2,18.00,0.00
723779,104388,1012,1,14.00,0.00
723780,104389,1013,1,8.00,0.00
723781,104390,1016,1,28.00,0.00
723782,104390,1006,1,30.00,0.00
723783,104390,1012,2,14.00,0.00
723784,104391,1006,2,30.00,0.00
723785,104392,1004,1,110.00,0.00
723786,104392,1005,1,28.00,0.00
723787,104393,1017,1,16.00,0.00
723788,104394,1004,2,110.00,0.00
723789,104394,1014,1,18.00,0.00
723790,104395,1006,1,30.00,0.00
723791,104396,1002,2,68.40,7.20
723792,104396,1008,1,45.00,0.00
723793,104396,1014,1,16.20,1.80
723794,104397,1013,2,8.00,0.00
723795,104398,1015,2,28.80,6.40
723796,104398,1001,1,65.00,0.00
723797,104398,1013,1,8.00,0.00
723798,104399,1007,1,38.00,0.00
723799,104400,1010,1,19.20,4.80
723800,104401,1009,1,23.40,2.60
723801,104402,1016,1,28.00,0.00
723802,104403,1012,1,14.00,0.00
723803,104403,1003,1,85.50,9.50
723804,104403,1011,2,24.00,12.00
723805,104404,1010,1,21.60,2.40
723806,104405,1009,1,22.10,3.90
723807,104406,1008,1,45.00,0.00
723808,104407,1003,2,95.00,0.00
723809,104408,1013,2,8.00,0.00
723810,104409,1011,1,25.50,4.50
723811,104410,1012,1,14.00,0.00
723812,104410,1018,1,34.00,0.00
723813,104411,1004,1,110.00,0.00
723814,104412,1001,2,61.75,6.50
723815,104412,1014,1,18.00,0.00
723816,104413,1013,1,7.60,0.40
723817,104413,1016,2,28.00,0.00
723818,104414,1006,1,30.00,0.00
723819,104415,1012,3,14.00,0.00
723820,104415,1016,1,28.00,0.00
723821,104415,1001,1,65.00,0.00
723822,104415,1010,1,21.60,2.40
723823,104416,1012,1,14.00,0.00
723824,104417,1010,1,18.00,6.00
723825,104418,1004,1,104.50,5.50
723826,104418,1013,2,8.00,0.00
723827,104419,1004,1,110.00,0.00
723828,104419,1015,1,32.00,0.00
723829,104420,1016,1,28.00,0.00
723830,104421,1003,1,95.00,0.00
723831,104421,1006,1,30.00,0.00
723832,104422,1012,2,14.00,0.00
723833,104422,1009,1,19.50,6.50
723834,104423,1005,1,28.00,0.00
723835,104424,1017,1,16.00,0.00
723836,104425,1018,1,32.30,1.70
723837,104426,1017,1,16.00,0.00
723838,104427,1009,2,22.10,7.80
723839,104427,1002,3,72.00,0.00
723840,104428,1006,1,30.00,0.00
723841,104429,1012,2,14.00,0.00
723842,104430,1005,2,28.00,0.00
723843,104430,1008,1,42.75,2.25
723844,104430,1001,1,58.50,6.50
723845,104430,1013,1,7.60,0.40
723846,104431,1012,1,14.00,0.00
723847,104432,1015,1,32.00,0.00
723848,104432,1012,1,14.00,0.00
723849,104433,1009,1,23.40,2.60
723850,104434,1012,2,12.60,2.80
723851,104434,1010,1,21.60,2.40
723852,104434,1003,1,85.50,9.50
723853,104435,1006,2,30.00,0.00
723854,104436,1006,1,30.00,0.00
723855,104437,1003,1,95.00,0.00
723856,104438,1016,2,26.60,2.80
723857,104439,1002,1,72.00,0.00
723858,104440,1008,1,45.00,0.00
723859,104440,1001,1,65.00,0.00
723860,104440,1010,2,21.60,4.80
723861,104441,1010,1,20.40,3.60
723862,104441,1012,1,14.00,0.00
723863,104441,1008,1,45.00,0.00
723864,104441,1006,1,30.00,0.00
723865,104442,1006,1,27.00,3.00
723866,104442,1004,1,104.50,5.50
723867,104442,1007,2,36.10,3.80
723868,104443,1018,3,30.60,10.20
723869,104443,1008,1,45.00,0.00
723870,104443,1006,2,30.00,0.00
723871,104443,1007,1,38.00,0.00
723872,104444,1011,2,24.00,12.00
723873,104444,1007,1,38.00,0.00
723874,104445,1003,1,95.00,0.00
723875,104446,1014,3,18.00,0.00
723876,104446,1013,1,7.20,0.80
723877,104447,1005,1,28.00,0.00
723878,104448,1013,2,7.60,0.80
723879,104449,1006,3,27.00,9.00
723880,104449,1004,1,110.00,0.00
723881,104449,1002,1,68.40,3.60
723882,104450,1002,1,72.00,0.00
723883,104451,1006,1,30.00,0.00
723884,104452,1005,2,28.00,0.00
723885,104453,1012,1,13.30,0.70
723886,104454,1010,2,21.60,4.80
723887,104455,1009,1,19.50,6.50
723888,104456,1009,1,23.40,2.60
723889,104456,1003,1,95.00,0.00
723890,104457,1006,2,30.00,0.00
723891,104457,1016,1,28.00,0.00
723892,104457,1015,1,32.00,0.00
723893,104457,1003,2,95.00,0.00
723894,104458,1010,1,20.40,3.60
723895,104459,1010,2,21.60,4.80
723896,104459,1005,1,25.20,2.80
723897,104459,1004,1,110.00,0.00
723898,104460,1018,2,34.00,0.00
723899,104461,1006,1,30.00,0.00
723900,104461,1002,1,72.00,0.00
723901,104461,1013,1,8.00,0.00
723902,104462,1003,1,95.00,0.00
723903,104462,1007,2,38.00,0.00
723904,104463,1008,1,45.00,0.00
723905,104463,1001,3,65.00,0.00
723906,104464,1015,1,32.00,0.00
723907,104465,1016,3,28.00,0.00
723908,104466,1001,1,65.00,0.00
723909,104466,1009,1,20.80,5.20
723910,104467,1015,1,30.40,1.60
723911,104468,1011,1,22.50,7.50
723912,104468,1002,3,72.00,0.00
723913,104469,1003,2,95.00,0.00
723914,104470,1003,1,95.00,0.00
723915,104471,1004,1,110.00,0.00
723916,104471,1013,1,8.00,0.00
723917,104472,1017,1,16.00,0.00
723918,104473,1002,1,64.80,7.20
723919,104473,1015,2,32.00,0.00
723920,104474,1016,3,28.00,0.00
723921,104475,1009,1,23.40,2.60
723922,104476,1013,1,8.00,0.00
723923,104476,1012,2,14.00,0.00
723924,104477,1015,2,32.00,0.00
723925,104478,1002,2,72.00,0.00
723926,104478,1016,1,26.60,1.40
723927,104478,1001,3,65.00,0.00
723928,104479,1003,1,85.50,9.50
723929,104479,1007,1,36.10,1.90
723930,104480,1007,1,36.10,1.90
723931,104481,1012,1,13.30,0.70
723932,104482,1009,1,20.80,5.20
723933,104483,1010,2,21.60,4.80
723934,104483,1016,1,28.00,0.00
723935,104483,1008,1,45.00,0.00
723936,104483,1007,2,38.00,0.00
723937,104484,1010,1,21.60,2.40
723938,104484,1006,1,30.00,0.00
723939,104485,1015,1,32.00,0.00
723940,104485,1007,1,34.20,3.80
723941,104485,1013,1,8.00,0.00
723942,104486,1016,1,28.00,0.00
723943,104487,1016,1,25.20,2.80
723944,104488,1016,1,28.00,0.00
723945,104488,1003,1,95.00,0.00
723946,104488,1009,1,20.80,5.20
723947,104489,1004,1,104.50,5.50
723948,104489,1015,1,32.00,0.00
723949,104490,1012,1,14.00,0.00
723950,104490,1006,1,28.50,1.50
723951,104491,1006,1,30.00,0.00
723952,104492,1012,1,14.00,0.00
723953,104492,1013,1,8.00,0.00
723954,104492,1004,1,110.00,0.00
723955,104493,1003,1,85.50,9.50
723956,104494,1012,1,14.00,0.00
723957,104494,1016,1,28.00,0.00
723958,104494,1014,2,17.10,1.80
723959,104495,1002,1,72.00,0.00
723960,104495,1011,1,24.00,6.00
723961,104496,1008,1,45.00,0.00
723962,104496,1006,1,28.50,1.50
723963,104497,1014,1,18.00,0.00
723964,104498,1005,1,28.00,0.00
723965,104499,1003,1,90.25,4.75
723966,104500,1002,1,68.40,3.60
723967,104501,1016,3,28.00,0.00
723968,104501,1007,2,38.00,0.00
723969,104502,1002,1,64.80,7.20
723970,104503,1014,1,17.10,0.90
723971,104504,1005,1,28.00,0.00
723972,104505,1007,2,38.00,0.00
723973,104505,1018,1,32.30,1.70
723974,104506,1013,1,8.00,0.00
723975,104507,1007,1,38.00,0.00
723976,104508,1017,2,16.00,0.00
723977,104509,1005,1,25.20,2.80
723978,104509,1012,1,14.00,0.00
723979,104509,1007,1,36.10,1.90
723980,104510,1006,1,27.00,3.00
723981,104510,1007,1,38.00,0.00
723982,104511,1003,1,95.00,0.00
723983,104512,1002,1,72.00,0.00
723984,104512,1003,1,95.00,0.00
723985,104513,1007,2,38.00,0.00
723986,104513,1003,1,85.50,9.50
723987,104514,1001,1,65.00,0.00
723988,104515,1018,1,34.00,0.00
723989,104516,1010,1,19.20,4.80
723990,104516,1003,1,95.00,0.00
723991,104517,1011,1,22.50,7.50
723992,104517,1007,2,38.00,0.00
723993,104518,1014,1,18.00,0.00
723994,104518,1009,2,23.40,5.20
723995,104518,1016,1,28.00,0.00
723996,104519,1004,2,110.00,0.00
723997,104519,1009,1,20.80,5.20
723998,104520,1004,1,110.00,0.00
723999,104520,1016,1,28.00,0.00
724000,104520,1014,1,18.00,0.00
724001,104521,1002,1,72.00,0.00
724002,104521,1015,1,30.40,1.60
724003,104522,1001,1,65.00,0.00
724004,104523,1016,2,26.60,2.80
724005,104523,1002,1,72.00,0.00
724006,104524,1016,1,28.00,0.00
724007,104525,1008,2,45.00,0.00
724008,104525,1009,1,20.80,5.20
724009,104526,1014,1,18.00,0.00
724010,104527,1008,1,45.00,0.00
724011,104527,1017,1,16.00,0.00
724012,104528,1003,2,90.25,9.50
724013,104529,1014,1,18.00,0.00
724014,104529,1016,2,25.20,5.60
724015,104530,1007,3,38.00,0.00
724016,104530,1001,1,65.00,0.00
724017,104531,1007,2,38.00,0.00
724018,104532,1007,1,38.00,0.00
724019,104533,1003,1,90.25,4.75
724020,104533,1007,1,38.00,0.00
724021,104534,1003,1,95.00,0.00
724022,104535,1003,1,95.00,0.00
724023,104536,1016,1,26.60,1.40
724024,104537,1006,1,30.00,0.00
724025,104538,1010,1,21.60,2.40
724026,104539,1002,1,72.00,0.00
724027,104539,1004,1,110.00,0.00
724028,104540,1016,1,25.20,2.80
724029,104540,1012,1,14.00,0.00
724030,104541,1003,2,85.50,19.00
724031,104541,1009,1,22.10,3.90
724032,104542,1012,2,14.00,0.00
724033,104543,1007,2,36.10,3.80
724034,104544,1005,1,28.00,0.00
724035,104545,1001,1,61.75,3.25
724036,104545,1014,2,18.00,0.00
724037,104546,1001,2,65.00,0.00
724038,104546,1012,1,14.00,0.00
724039,104547,1002,1,68.40,3.60
724040,104548,1008,1,45.00,0.00
724041,104548,1006,1,30.00,0.00
724042,104549,1014,1,18.00,0.00
724043,104550,1003,2,90.25,9.50
724044,104550,1011,1,22.50,7.50
724045,104551,1006,1,28.50,1.50
724046,104551,1005,1,26.60,1.40
724047,104552,1014,1,18.00,0.00
724048,104552,1006,1,28.50,1.50
724049,104553,1008,1,42.75,2.25
724050,104553,1007,2,38.00,0.00
724051,104553,1018,1,34.00,0.00
724052,104553,1015,3,32.00,0.00
724053,104554,1005,1,26.60,1.40
724054,104555,1012,1,14.00,0.00
724055,104556,1010,2,20.40,7.20
724056,104557,1004,3,110.00,0.00
724057,104557,1009,1,23.40,2.60
724058,104558,1011,1,22.50,7.50
724059,104559,1016,1,26.60,1.40
724060,104560,1005,1,28.00,0.00
724061,104560,1001,2,65.00,0.00
724062,104561,1007,1,38.00,0.00
724063,104561,1001,1,65.00,0.00
724064,104561,1012,2,14.00,0.00
724065,104561,1003,2,95.00,0.00
724066,104562,1010,1,20.40,3.60
724067,104563,1017,1,16.00,0.00
724068,104563,1007,1,34.20,3.80
724069,104563,1009,1,23.40,2.60
724070,104564,1012,2,13.30,1.40
724071,104564,1004,2,110.00,0.00
724072,104564,1007,1,38.00,0.00
724073,104565,1015,1,30.40,1.60
724074,104566,1010,1,20.40,3.60
724075,104567,1005,1,28.00,0.00
724076,104568,1003,1,95.00,0.00
724077,104569,1009,1,20.80,5.20
724078,104569,1004,1,110.00,0.00
724079,104570,1007,3,36.10,5.70
724080,104571,1012,3,14.00,0.00
724081,104572,1018,1,34.00,0.00
724082,104573,1017,1,14.40,1.60
724083,104574,1001,1,65.00,0.00
724084,104575,1006,1,30.00,0.00
724085,104576,1007,1,38.00,0.00
724086,104576,1009,1,23.40,2.60
724087,104577,1013,2,7.60,0.80
724088,104577,1007,2,34.20,7.60
724089,104578,1009,1,23.40,2.60
724090,104578,1014,1,18.00,0.00
724091,104578,1005,1,26.60,1.40
724092,104579,1002,2,64.80,14.40
724093,104580,1018,1,34.00,0.00
724094,104581,1012,2,13.30,1.40
724095,104581,1002,1,72.00,0.00
724096,104582,1003,3,95.00,0.00
724097,104583,1018,1,32.30,1.70
724098,104584,1017,2,16.00,0.00
724099,104584,1011,1,27.00,3.00
724100,104585,1011,2,27.00,6.00
724101,104585,1014,1,18.00,0.00
724102,104586,1010,1,19.20,4.80
724103,104587,1012,1,14.00,0.00
724104,104587,1014,1,18.00,0.00
724105,104588,1013,2,8.00,0.00
724106,104589,1001,1,61.75,3.25
724107,104589,1003,1,95.00,0.00
724108,104589,1007,1,38.00,0.00
724109,104590,1014,1,18.00,0.00
724110,104590,1007,1,38.00,0.00
724111,104590,1012,1,12.60,1.40
724112,104591,1003,3,95.00,0.00
724113,104592,1009,1,22.10,3.90
724114,104593,1005,1,28.00,0.00
724115,104594,1004,1,110.00,0.00
724116,104594,1012,2,13.30,1.40
724117,104595,1003,1,85.50,9.50
724118,104595,1004,3,104.50,16.50
724119,104595,1015,1,30.40,1.60
724120,104596,1005,2,28.00,0.00
724121,104597,1007,1,38.00,0.00
724122,104598,1009,3,20.80,15.60
724123,104599,1013,1,8.00,0.00
724124,104599,1014,1,18.00,0.00
724125,104600,1014,3,18.00,0.00
724126,104601,1016,1,28.00,0.00
724127,104602,1008,2,45.00,0.00
724128,104602,1003,1,95.00,0.00
724129,104602,1014,1,16.20,1.80
724130,104603,1006,1,30.00,0.00
724131,104603,1016,1,28.00,0.00
724132,104604,1009,1,19.50,6.50
724133,104604,1014,1,18.00,0.00
724134,104604,1007,1,34.20,3.80
724135,104604,1002,1,68.40,3.60
724136,104605,1003,1,95.00,0.00
724137,104606,1010,2,20.40,7.20
724138,104606,1008,2,45.00,0.00
724139,104607,1006,1,30.00,0.00
724140,104607,1012,2,12.60,2.80
724141,104607,1011,3,24.00,18.00
724142,104608,1004,1,104.50,5.50
724143,104608,1018,1,30.60,3.40
724144,104609,1002,2,72.00,0.00
724145,104609,1011,2,24.00,12.00
724146,104610,1015,1,30.40,1.60
724147,104610,1016,1,28.00,0.00
724148,104610,1018,1,34.00,0.00
724149,104611,1001,1,65.00,0.00
724150,104612,1005,1,28.00,0.00
724151,104613,1009,1,20.80,5.20
724152,104613,1013,1,7.20,0.80
724153,104614,1013,1,8.00,0.00
724154,104615,1016,1,28.00,0.00
724155,104615,1010,1,20.40,3.60
724156,104616,1013,2,7.60,0.80
724157,104616,1001,1,65.00,0.00
724158,104616,1009,1,22.10,3.90
724159,104617,1008,1,42.75,2.25
724160,104617,1005,2,28.00,0.00
724161,104618,1002,1,72.00,0.00
724162,104619,1017,1,16.00,0.00
724163,104619,1006,1,30.00,0.00
724164,104620,1008,2,42.75,4.50
724165,104621,1011,1,25.50,4.50
724166,104622,1001,1,65.00,0.00
724167,104622,1006,2,30.00,0.00
724168,104623,1015,1,32.00,0.00
724169,104623,1004,1,110.00,0.00
724170,104624,1006,2,30.00,0.00
724171,104625,1013,1,8.00,0.00
724172,104626,1016,2,26.60,2.80
724173,104627,1013,3,7.20,2.40
724174,104628,1003,1,95.00,0.00
724175,104629,1011,1,25.50,4.50
