order_id,customer_id,order_date,order_ts,channel,order_status,shipping_cost
103936,6241,2025-04-04,2025-04-04 19:22:09,Web,COMPLETED,8.99
103937,5906,2025-04-04,2025-04-04 23:24:25,Mobile App,COMPLETED,4.99
103938,6593,2025-04-04,2025-04-04 14:14:44,Mobile App,COMPLETED,4.99
103939,5622,2025-04-04,2025-04-04 00:33:44,Web,COMPLETED,6.99
103940,6514,2025-04-04,2025-04-04 06:34:58,Mobile App,COMPLETED,6.99
103941,6119,2025-04-04,2025-04-04 17:11:54,Mobile App,COMPLETED,0.00
103942,6733,2025-04-04,2025-04-04 22:58:42,Marketplace,COMPLETED,0.00
103943,6035,2025-04-04,2025-04-04 06:17:53,Marketplace,COMPLETED,0.00
103944,6279,2025-04-04,2025-04-04 18:41:07,Web,COMPLETED,6.99
103945,5281,2025-04-04,2025-04-04 06:09:22,Web,COMPLETED,0.00
103946,6536,2025-04-04,2025-04-04 20:12:02,Mobile App,COMPLETED,0.00
103947,5818,2025-04-04,2025-04-04 15:30:38,Web,COMPLETED,0.00
103948,5508,2025-04-04,2025-04-04 13:06:50,Web,COMPLETED,8.99
103949,6607,2025-04-04,2025-04-04 17:31:51,Web,COMPLETED,6.99
103950,6521,2025-04-04,2025-04-04 14:41:52,Web,COMPLETED,8.99
103951,5195,2025-04-04,2025-04-04 13:51:44,Web,COMPLETED,0.00
103952,6078,2025-04-04,2025-04-04 09:39:42,Web,COMPLETED,0.00
103953,5672,2025-04-05,2025-04-05 04:34:26,Web,COMPLETED,8.99
103954,5391,2025-04-05,2025-04-05 02:42:20,Mobile App,COMPLETED,6.99
103955,5107,2025-04-05,2025-04-05 08:57:09,Marketplace,COMPLETED,8.99
103956,5056,2025-04-05,2025-04-05 08:50:44,Mobile App,COMPLETED,8.99
103957,5848,2025-04-05,2025-04-05 09:07:17,Marketplace,COMPLETED,0.00
103958,5037,2025-04-05,2025-04-05 05:39:59,Mobile App,COMPLETED,0.00
103959,6306,2025-04-05,2025-04-05 12:49:08,Marketplace,COMPLETED,0.00
103960,5371,2025-04-05,2025-04-05 11:09:43,Mobile App,COMPLETED,8.99
103961,5084,2025-04-05,2025-04-05 16:37:16,Web,COMPLETED,0.00
103962,6071,2025-04-05,2025-04-05 12:38:22,Marketplace,COMPLETED,0.00
103963,5352,2025-04-05,2025-04-05 20:15:47,Mobile App,COMPLETED,8.99
103964,5063,2025-04-05,2025-04-05 06:45:55,Marketplace,COMPLETED,4.99
103965,6438,2025-04-05,2025-04-05 07:15:44,Mobile App,COMPLETED,0.00
103966,5962,2025-04-05,2025-04-05 19:27:28,Web,COMPLETED,4.99
103967,5575,2025-04-05,2025-04-05 12:06:14,Marketplace,COMPLETED,8.99
103968,6357,2025-04-05,2025-04-05 17:14:00,Mobile App,COMPLETED,6.99
103969,5356,2025-04-05,2025-04-05 23:55:52,Web,COMPLETED,4.99
103970,6339,2025-04-05,2025-04-05 19:05:36,Marketplace,COMPLETED,0.00
103971,6005,2025-04-05,2025-04-05 16:35:42,Web,COMPLETED,8.99
103972,5487,2025-04-05,2025-04-05 04:49:54,Web,COMPLETED,0.00
103973,6108,2025-04-05,2025-04-05 16:02:59,Web,CANCELLED,0.00
103974,6240,2025-04-05,2025-04-05 00:14:48,Mobile App,COMPLETED,0.00
103975,5380,2025-04-05,2025-04-05 07:31:47,Web,COMPLETED,0.00
103976,5994,2025-04-05,2025-04-05 04:52:55,Marketplace,COMPLETED,0.00
103977,6609,2025-04-05,2025-04-05 17:49:22,Web,COMPLETED,0.00
103978,5037,2025-04-05,2025-04-05 21:40:58,Web,COMPLETED,6.99
103979,5077,2025-04-05,2025-04-05 09:00:07,Mobile App,COMPLETED,6.99
103980,6531,2025-04-05,2025-04-05 03:46:23,Marketplace,COMPLETED,0.00
103981,5214,2025-04-05,2025-04-05 20:17:33,Web,COMPLETED,0.00
103982,5587,2025-04-05,2025-04-05 22:43:38,Web,COMPLETED,6.99
103983,6368,2025-04-05,2025-04-05 22:23:17,Marketplace,CANCELLED,8.99
103984,6675,2025-04-05,2025-04-05 16:45:13,Web,COMPLETED,8.99
103985,5304,2025-04-05,2025-04-05 08:45:40,Marketplace,COMPLETED,0.00
103986,5949,2025-04-05,2025-04-05 00:27:46,Mobile App,COMPLETED,8.99
103987,5637,2025-04-05,2025-04-05 17:18:59,Mobile App,COMPLETED,0.00
103988,5898,2025-04-06,2025-04-06 19:06:07,Mobile App,COMPLETED,8.99
103989,6550,2025-04-06,2025-04-06 05:49:46,Marketplace,COMPLETED,6.99
103990,6493,2025-04-06,2025-04-06 07:16:38,Mobile App,COMPLETED,0.00
103991,5473,2025-04-06,2025-04-06 06:45:26,Web,COMPLETED,0.00
103992,5169,2025-04-06,2025-04-06 13:48:20,Marketplace,CANCELLED,0.00
103993,6450,2025-04-06,2025-04-06 12:49:57,Marketplace,COMPLETED,8.99
103994,6078,2025-04-06,2025-04-06 08:41:19,Mobile App,COMPLETED,8.99
103995,5521,2025-04-06,2025-04-06 04:59:53,Mobile App,COMPLETED,6.99
103996,5577,2025-04-06,2025-04-06 08:26:26,Marketplace,COMPLETED,0.00
103997,5358,2025-04-06,2025-04-06 09:43:50,Web,COMPLETED,0.00
103998,5226,2025-04-06,2025-04-06 14:22:20,Mobile App,COMPLETED,0.00
103999,5561,2025-04-06,2025-04-06 15:56:15,Mobile App,COMPLETED,6.99
104000,6558,2025-04-06,2025-04-06 20:43:41,Web,COMPLETED,8.99
104001,6302,2025-04-06,2025-04-06 01:12:05,Marketplace,COMPLETED,0.00
104002,5130,2025-04-06,2025-04-06 18:18:03,Web,COMPLETED,0.00
104003,5638,2025-04-06,2025-04-06 09:56:44,Mobile App,COMPLETED,8.99
104004,6605,2025-04-06,2025-04-06 10:58:33,Web,COMPLETED,8.99
104005,5027,2025-04-06,2025-04-06 17:17:42,Web,COMPLETED,8.99
104006,6554,2025-04-06,2025-04-06 10:34:59,Web,COMPLETED,8.99
104007,6462,2025-04-06,2025-04-06 11:32:04,Mobile App,COMPLETED,6.99
104008,6436,2025-04-06,2025-04-06 03:22:41,Web,COMPLETED,6.99
104009,5855,2025-04-06,2025-04-06 18:14:21,Web,COMPLETED,0.00
104010,6459,2025-04-06,2025-04-06 10:07:33,Marketplace,COMPLETED,0.00
104011,5108,2025-04-06,2025-04-06 19:13:39,Mobile App,COMPLETED,0.00
104012,6341,2025-04-06,2025-04-06 10:23:23,Mobile App,COMPLETED,0.00
104013,6610,2025-04-06,2025-04-06 01:57:03,Web,COMPLETED,0.00
104014,5892,2025-04-06,2025-04-06 09:26:28,Web,COMPLETED,0.00
104015,5862,2025-04-06,2025-04-06 21:44:31,Web,COMPLETED,0.00
104016,5697,2025-04-06,2025-04-06 13:25:38,Mobile App,COMPLETED,8.99
104017,5316,2025-04-06,2025-04-06 04:51:23,Web,COMPLETED,6.99
104018,6625,2025-04-06,2025-04-06 16:50:34,Web,COMPLETED,0.00
104019,6400,2025-04-06,2025-04-06 07:52:06,Marketplace,COMPLETED,0.00
104020,5991,2025-04-06,2025-04-06 05:29:34,Web,COMPLETED,6.99
104021,6219,2025-04-06,2025-04-06 12:39:09,Mobile App,COMPLETED,8.99
104022,5742,2025-04-06,2025-04-06 16:04:54,Mobile App,COMPLETED,4.99
104023,6544,2025-04-06,2025-04-06 09:59:10,Marketplace,COMPLETED,6.99
104024,6044,2025-04-07,2025-04-07 19:14:33,Web,COMPLETED,8.99
104025,5077,2025-04-07,2025-04-07 07:01:39,Web,COMPLETED,6.99
104026,6330,2025-04-07,2025-04-07 06:52:41,Mobile App,COMPLETED,0.00
104027,5406,2025-04-07,2025-04-07 08:40:22,Marketplace,COMPLETED,4.99
104028,6176,2025-04-07,2025-04-07 09:17:16,Mobile App,COMPLETED,0.00
104029,5522,2025-04-07,2025-04-07 03:37:57,Web,COMPLETED,0.00
104030,6775,2025-04-07,2025-04-07 17:13:45,Web,COMPLETED,6.99
104031,6539,2025-04-07,2025-04-07 07:31:51,Web,COMPLETED,6.99
104032,6738,2025-04-07,2025-04-07 08:29:59,Web,COMPLETED,0.00
104033,5356,2025-04-07,2025-04-07 13:23:22,Marketplace,RETURNED,0.00
104034,6449,2025-04-07,2025-04-07 22:09:31,Mobile App,COMPLETED,4.99
104035,5772,2025-04-07,2025-04-07 13:18:16,Web,RETURNED,8.99
104036,6762,2025-04-07,2025-04-07 09:13:10,Mobile App,COMPLETED,0.00
104037,5648,2025-04-07,2025-04-07 09:08:17,Marketplace,COMPLETED,6.99
104038,5048,2025-04-07,2025-04-07 08:56:31,Web,COMPLETED,6.99
104039,6389,2025-04-07,2025-04-07 09:44:02,Mobile App,RETURNED,0.00
104040,6208,2025-04-07,2025-04-07 05:53:51,Web,RETURNED,4.99
104041,5473,2025-04-07,2025-04-07 11:50:44,Web,COMPLETED,8.99
104042,5677,2025-04-07,2025-04-07 00:24:42,Marketplace,COMPLETED,6.99
104043,6695,2025-04-07,2025-04-07 22:02:15,Mobile App,COMPLETED,6.99
104044,6255,2025-04-07,2025-04-07 16:08:21,Marketplace,COMPLETED,0.00
104045,5610,2025-04-07,2025-04-07 12:31:54,Web,COMPLETED,0.00
104046,6601,2025-04-07,2025-04-07 09:07:38,Marketplace,COMPLETED,0.00
104047,5407,2025-04-07,2025-04-07 08:04:05,Mobile App,COMPLETED,6.99
104048,5432,2025-04-07,2025-04-07 07:56:12,Mobile App,COMPLETED,0.00
104049,5087,2025-04-07,2025-04-07 02:13:55,Mobile App,COMPLETED,6.99
104050,5565,2025-04-07,2025-04-07 04:49:39,Mobile App,COMPLETED,8.99
104051,6752,2025-04-07,2025-04-07 18:40:18,Web,COMPLETED,4.99
104052,6713,2025-04-07,2025-04-07 03:22:10,Marketplace,COMPLETED,0.00
104053,6665,2025-04-07,2025-04-07 11:00:28,Web,COMPLETED,8.99
104054,5224,2025-04-07,2025-04-07 13:25:43,Marketplace,COMPLETED,4.99
104055,6728,2025-04-07,2025-04-07 06:17:58,Marketplace,COMPLETED,0.00
104056,5776,2025-04-07,2025-04-07 14:38:28,Mobile App,COMPLETED,0.00
104057,6646,2025-04-07,2025-04-07 17:44:03,Mobile App,COMPLETED,8.99
104058,5312,2025-04-07,2025-04-07 13:19:15,Mobile App,COMPLETED,0.00
104059,5814,2025-04-07,2025-04-07 09:11:43,Marketplace,COMPLETED,0.00
104060,5050,2025-04-07,2025-04-07 16:48:52,Web,COMPLETED,4.99
104061,6161,2025-04-07,2025-04-07 10:26:56,Mobile App,COMPLETED,0.00
104062,5992,2025-04-07,2025-04-07 06:33:44,Marketplace,COMPLETED,0.00
104063,6220,2025-04-07,2025-04-07 15:18:01,Mobile App,COMPLETED,6.99
104064,5348,2025-04-07,2025-04-07 12:00:11,Marketplace,COMPLETED,8.99
104065,6288,2025-04-08,2025-04-08 01:43:12,Mobile App,COMPLETED,0.00
104066,5459,2025-04-08,2025-04-08 11:08:24,Web,COMPLETED,4.99
104067,6419,2025-04-08,2025-04-08 22:06:41,Mobile App,COMPLETED,8.99
104068,6299,2025-04-08,2025-04-08 19:43:54,Mobile App,COMPLETED,0.00
104069,5515,2025-04-08,2025-04-08 05:39:06,Marketplace,COMPLETED,6.99
104070,5106,2025-04-08,2025-04-08 09:10:36,Web,COMPLETED,8.99
104071,5749,2025-04-08,2025-04-08 00:34:07,Web,RETURNED,4.99
104072,5749,2025-04-08,2025-04-08 01:53:02,Mobile App,COMPLETED,4.99
104073,5068,2025-04-08,2025-04-08 21:01:11,Mobile App,RETURNED,0.00
104074,5616,2025-04-08,2025-04-08 03:49:16,Mobile App,COMPLETED,0.00
104075,6553,2025-04-08,2025-04-08 13:11:16,Marketplace,COMPLETED,8.99
104076,6380,2025-04-08,2025-04-08 10:19:51,Mobile App,COMPLETED,0.00
104077,6304,2025-04-08,2025-04-08 02:25:34,Mobile App,COMPLETED,6.99
104078,5466,2025-04-08,2025-04-08 05:47:59,Web,COMPLETED,0.00
104079,5396,2025-04-08,2025-04-08 06:48:43,Web,COMPLETED,8.99
104080,5431,2025-04-08,2025-04-08 23:43:01,Web,COMPLETED,6.99
104081,6188,2025-04-08,2025-04-08 03:56:46,Web,COMPLETED,6.99
104082,6607,2025-04-08,2025-04-08 20:09:27,Marketplace,COMPLETED,0.00
104083,6474,2025-04-08,2025-04-08 12:10:40,Web,COMPLETED,0.00
104084,6011,2025-04-08,2025-04-08 14:59:05,Mobile App,COMPLETED,4.99
104085,5020,2025-04-08,2025-04-08 22:16:54,Mobile App,COMPLETED,0.00
104086,6211,2025-04-08,2025-04-08 14:47:16,Mobile App,COMPLETED,6.99
104087,6005,2025-04-08,2025-04-08 08:40:54,Mobile App,COMPLETED,6.99
104088,5661,2025-04-08,2025-04-08 14:04:51,Marketplace,COMPLETED,0.00
104089,6346,2025-04-08,2025-04-08 17:12:57,Mobile App,COMPLETED,4.99
104090,6366,2025-04-08,2025-04-08 14:58:16,Mobile App,COMPLETED,0.00
104091,5488,2025-04-08,2025-04-08 20:31:29,Marketplace,COMPLETED,0.00
104092,5780,2025-04-08,2025-04-08 10:23:44,Web,COMPLETED,8.99
104093,6445,2025-04-08,2025-04-08 02:50:11,Marketplace,COMPLETED,0.00
104094,5332,2025-04-08,2025-04-08 14:05:25,Mobile App,COMPLETED,6.99
104095,6267,2025-04-08,2025-04-08 09:22:22,Web,RETURNED,6.99
104096,5785,2025-04-08,2025-04-08 00:11:12,Mobile App,COMPLETED,0.00
104097,6403,2025-04-08,2025-04-08 08:41:33,Mobile App,COMPLETED,6.99
104098,5166,2025-04-08,2025-04-08 17:10:26,Mobile App,COMPLETED,8.99
104099,6165,2025-04-08,2025-04-08 18:26:34,Mobile App,COMPLETED,0.00
104100,5791,2025-04-08,2025-04-08 11:24:33,Mobile App,COMPLETED,0.00
104101,5090,2025-04-08,2025-04-08 02:04:01,Web,COMPLETED,0.00
104102,6413,2025-04-09,2025-04-09 19:10:23,Web,RETURNED,0.00
104103,5310,2025-04-09,2025-04-09 15:54:04,Marketplace,COMPLETED,6.99
104104,6565,2025-04-09,2025-04-09 07:52:03,Mobile App,COMPLETED,0.00
104105,6030,2025-04-09,2025-04-09 20:03:25,Web,COMPLETED,4.99
104106,6090,2025-04-09,2025-04-09 04:47:49,Web,COMPLETED,0.00
104107,5147,2025-04-09,2025-04-09 02:30:19,Mobile App,COMPLETED,0.00
104108,5576,2025-04-09,2025-04-09 23:15:49,Web,COMPLETED,4.99
104109,6779,2025-04-09,2025-04-09 22:41:14,Web,COMPLETED,0.00
104110,6652,2025-04-09,2025-04-09 21:07:41,Marketplace,COMPLETED,6.99
104111,5724,2025-04-09,2025-04-09 05:25:21,Marketplace,COMPLETED,8.99
104112,5860,2025-04-09,2025-04-09 20:34:36,Mobile App,COMPLETED,8.99
104113,5849,2025-04-09,2025-04-09 11:55:03,Web,CANCELLED,4.99
104114,5600,2025-04-09,2025-04-09 10:14:41,Web,COMPLETED,0.00
104115,6420,2025-04-09,2025-04-09 21:46:58,Web,COMPLETED,6.99
104116,5820,2025-04-09,2025-04-09 17:06:55,Marketplace,COMPLETED,4.99
104117,6554,2025-04-09,2025-04-09 06:56:00,Web,COMPLETED,8.99
104118,6495,2025-04-09,2025-04-09 19:58:27,Mobile App,COMPLETED,0.00
104119,6076,2025-04-09,2025-04-09 17:25:24,Web,COMPLETED,6.99
104120,5190,2025-04-09,2025-04-09 14:24:43,Mobile App,COMPLETED,0.00
104121,5501,2025-04-09,2025-04-09 09:14:52,Marketplace,COMPLETED,6.99
104122,6556,2025-04-09,2025-04-09 17:25:31,Mobile App,COMPLETED,0.00
104123,5904,2025-04-09,2025-04-09 17:58:34,Web,COMPLETED,4.99
104124,5886,2025-04-09,2025-04-09 13:45:24,Web,COMPLETED,8.99
104125,6119,2025-04-09,2025-04-09 08:25:56,Web,COMPLETED,8.99
104126,5519,2025-04-09,2025-04-09 18:53:10,Mobile App,COMPLETED,0.00
104127,6495,2025-04-09,2025-04-09 19:30:05,Web,COMPLETED,0.00
104128,5443,2025-04-09,2025-04-09 06:03:05,Web,COMPLETED,8.99
104129,5200,2025-04-09,2025-04-09 02:03:39,Mobile App,COMPLETED,0.00
104130,5257,2025-04-09,2025-04-09 16:27:28,Marketplace,COMPLETED,0.00
104131,5516,2025-04-09,2025-04-09 14:25:54,Web,COMPLETED,8.99
104132,5478,2025-04-09,2025-04-09 19:40:34,Mobile App,COMPLETED,6.99
104133,5457,2025-04-09,2025-04-09 09:54:13,Web,COMPLETED,8.99
104134,5736,2025-04-09,2025-04-09 19:18:19,Web,COMPLETED,4.99
104135,6151,2025-04-09,2025-04-09 17:17:43,Web,COMPLETED,0.00
104136,6369,2025-04-09,2025-04-09 09:29:18,Mobile App,COMPLETED,4.99
104137,6551,2025-04-09,2025-04-09 20:04:02,Web,COMPLETED,8.99
104138,5934,2025-04-09,2025-04-09 18:41:38,Web,COMPLETED,0.00
104139,6720,2025-04-09,2025-04-09 05:33:22,Mobile App,COMPLETED,0.00
104140,5588,2025-04-09,2025-04-09 11:22:32,Web,COMPLETED,0.00
104141,5596,2025-04-09,2025-04-09 07:22:42,Marketplace,COMPLETED,4.99
104142,5838,2025-04-09,2025-04-09 05:52:13,Mobile App,COMPLETED,0.00
104143,5576,2025-04-09,2025-04-09 11:11:10,Web,COMPLETED,6.99
104144,5162,2025-04-09,2025-04-09 15:34:18,Web,COMPLETED,0.00
104145,5283,2025-04-09,2025-04-09 16:17:40,Web,COMPLETED,8.99
104146,6537,2025-04-10,2025-04-10 13:44:41,Web,COMPLETED,4.99
104147,6411,2025-04-10,2025-04-10 04:24:02,Marketplace,COMPLETED,4.99
104148,5644,2025-04-10,2025-04-10 21:49:02,Mobile App,CANCELLED,4.99
104149,6587,2025-04-10,2025-04-10 06:02:54,Mobile App,COMPLETED,4.99
104150,6588,2025-04-10,2025-04-10 12:31:31,Web,COMPLETED,4.99
104151,6764,2025-04-10,2025-04-10 23:18:13,Mobile App,COMPLETED,4.99
104152,5665,2025-04-10,2025-04-10 14:20:09,Mobile App,COMPLETED,0.00
104153,6634,2025-04-10,2025-04-10 22:51:06,Web,COMPLETED,0.00
104154,6501,2025-04-10,2025-04-10 14:58:13,Web,COMPLETED,8.99
104155,6511,2025-04-10,2025-04-10 17:22:06,Web,COMPLETED,0.00
104156,6208,2025-04-10,2025-04-10 21:26:34,Web,COMPLETED,4.99
104157,6071,2025-04-10,2025-04-10 05:45:52,Web,COMPLETED,6.99
104158,6633,2025-04-10,2025-04-10 19:40:58,Mobile App,COMPLETED,0.00
104159,6573,2025-04-10,2025-04-10 04:09:00,Web,COMPLETED,4.99
104160,6278,2025-04-10,2025-04-10 13:48:05,Web,COMPLETED,0.00
104161,6015,2025-04-10,2025-04-10 23:10:33,Marketplace,COMPLETED,8.99
104162,6336,2025-04-10,2025-04-10 14:00:54,Web,COMPLETED,8.99
104163,5070,2025-04-10,2025-04-10 06:28:26,Web,COMPLETED,6.99
104164,6440,2025-04-10,2025-04-10 19:09:25,Mobile App,COMPLETED,6.99
104165,5009,2025-04-10,2025-04-10 15:18:12,Marketplace,COMPLETED,4.99
104166,6669,2025-04-10,2025-04-10 04:27:23,Web,COMPLETED,6.99
104167,5035,2025-04-10,2025-04-10 16:08:33,Mobile App,COMPLETED,0.00
104168,5401,2025-04-10,2025-04-10 07:52:13,Web,COMPLETED,6.99
104169,5867,2025-04-10,2025-04-10 11:52:17,Web,COMPLETED,0.00
104170,6113,2025-04-10,2025-04-10 09:00:31,Marketplace,COMPLETED,8.99
104171,5506,2025-04-10,2025-04-10 10:19:38,Web,COMPLETED,0.00
104172,5334,2025-04-10,2025-04-10 13:50:13,Web,COMPLETED,0.00
104173,6243,2025-04-10,2025-04-10 02:16:32,Mobile App,COMPLETED,6.99
104174,6348,2025-04-10,2025-04-10 09:26:41,Web,COMPLETED,4.99
104175,5956,2025-04-10,2025-04-10 23:58:53,Mobile App,COMPLETED,0.00
104176,5894,2025-04-10,2025-04-10 14:14:50,Mobile App,COMPLETED,0.00
104177,5362,2025-04-10,2025-04-10 09:57:20,Mobile App,COMPLETED,8.99
104178,6227,2025-04-10,2025-04-10 08:53:01,Mobile App,COMPLETED,8.99
104179,6694,2025-04-10,2025-04-10 13:07:18,Web,COMPLETED,8.99
104180,6555,2025-04-10,2025-04-10 08:43:49,Mobile App,COMPLETED,6.99
104181,6463,2025-04-10,2025-04-10 07:09:34,Web,COMPLETED,8.99
104182,5161,2025-04-10,2025-04-10 08:26:28,Web,COMPLETED,8.99
104183,6283,2025-04-10,2025-04-10 23:52:48,Web,COMPLETED,0.00
104184,5469,2025-04-10,2025-04-10 07:49:03,Web,COMPLETED,0.00
104185,5994,2025-04-10,2025-04-10 02:05:13,Web,COMPLETED,0.00
104186,5819,2025-04-10,2025-04-10 12:45:24,Web,COMPLETED,4.99
104187,5578,2025-04-10,2025-04-10 22:20:02,Mobile App,COMPLETED,4.99
104188,6722,2025-04-11,2025-04-11 01:52:44,Mobile App,COMPLETED,0.00
104189,6062,2025-04-11,2025-04-11 15:41:21,Mobile App,COMPLETED,0.00
104190,5006,2025-04-11,2025-04-11 22:07:11,Mobile App,COMPLETED,8.99
104191,5364,2025-04-11,2025-04-11 22:37:46,Web,COMPLETED,0.00
104192,5259,2025-04-11,2025-04-11 11:40:32,Web,COMPLETED,6.99
104193,6736,2025-04-11,2025-04-11 15:52:46,Mobile App,COMPLETED,0.00
104194,6453,2025-04-11,2025-04-11 02:05:34,Marketplace,COMPLETED,6.99
104195,6156,2025-04-11,2025-04-11 23:14:38,Web,COMPLETED,6.99
104196,5889,2025-04-11,2025-04-11 21:28:41,Web,COMPLETED,0.00
104197,6261,2025-04-11,2025-04-11 13:58:53,Web,COMPLETED,0.00
104198,5338,2025-04-11,2025-04-11 18:59:43,Web,COMPLETED,0.00
104199,6233,2025-04-11,2025-04-11 00:44:55,Web,COMPLETED,0.00
104200,5155,2025-04-11,2025-04-11 01:13:41,Marketplace,COMPLETED,6.99
104201,6237,2025-04-11,2025-04-11 17:21:43,Web,COMPLETED,0.00
104202,5869,2025-04-11,2025-04-11 23:58:57,Mobile App,COMPLETED,8.99
104203,6488,2025-04-11,2025-04-11 02:59:34,Web,COMPLETED,0.00
104204,5422,2025-04-11,2025-04-11 00:58:27,Web,COMPLETED,4.99
104205,5914,2025-04-11,2025-04-11 17:02:02,Web,COMPLETED,8.99
104206,5382,2025-04-11,2025-04-11 01:11:35,Marketplace,COMPLETED,8.99
104207,5311,2025-04-11,2025-04-11 08:29:25,Web,COMPLETED,0.00
104208,5557,2025-04-11,2025-04-11 17:37:00,Web,COMPLETED,0.00
104209,5803,2025-04-11,2025-04-11 16:19:13,Mobile App,COMPLETED,4.99
104210,6060,2025-04-11,2025-04-11 02:43:04,Web,COMPLETED,0.00
104211,6631,2025-04-11,2025-04-11 10:37:29,Mobile App,COMPLETED,8.99
104212,5207,2025-04-11,2025-04-11 19:11:12,Mobile App,COMPLETED,0.00
104213,6101,2025-04-11,2025-04-11 00:52:21,Marketplace,COMPLETED,0.00
104214,5195,2025-04-11,2025-04-11 16:32:03,Web,COMPLETED,6.99
104215,5639,2025-04-11,2025-04-11 08:53:35,Marketplace,COMPLETED,0.00
104216,5618,2025-04-11,2025-04-11 22:40:27,Mobile App,COMPLETED,0.00
104217,6045,2025-04-11,2025-04-11 21:18:31,Web,COMPLETED,0.00
104218,5060,2025-04-11,2025-04-11 23:38:37,Web,CANCELLED,0.00
104219,5710,2025-04-11,2025-04-11 20:23:10,Web,COMPLETED,0.00
104220,5397,2025-04-11,2025-04-11 05:24:18,Mobile App,COMPLETED,8.99
104221,5172,2025-04-11,2025-04-11 06:50:33,Mobile App,COMPLETED,8.99
104222,6702,2025-04-11,2025-04-11 06:41:13,Web,COMPLETED,0.00
104223,6103,2025-04-11,2025-04-11 05:06:17,Mobile App,COMPLETED,0.00
104224,6792,2025-04-11,2025-04-11 00:45:23,Marketplace,COMPLETED,0.00
104225,5779,2025-04-11,2025-04-11 16:52:05,Mobile App,COMPLETED,4.99
104226,6202,2025-04-11,2025-04-11 00:02:26,Mobile App,COMPLETED,0.00
104227,5136,2025-04-11,2025-04-11 23:51:37,Mobile App,COMPLETED,0.00
104228,5464,2025-04-11,2025-04-11 20:19:45,Mobile App,RETURNED,8.99
104229,6079,2025-04-11,2025-04-11 22:40:07,Web,COMPLETED,0.00
104230,6181,2025-04-11,2025-04-11 15:44:33,Web,COMPLETED,0.00
104231,6530,2025-04-11,2025-04-11 01:14:12,Web,COMPLETED,0.00
104232,6329,2025-04-11,2025-04-11 01:26:26,Mobile App,COMPLETED,0.00
104233,6136,2025-04-12,2025-04-12 06:27:18,Web,COMPLETED,0.00
104234,5652,2025-04-12,2025-04-12 05:25:08,Mobile App,COMPLETED,0.00
104235,5762,2025-04-12,2025-04-12 22:42:06,Web,COMPLETED,6.99
104236,6053,2025-04-12,2025-04-12 12:51:59,Web,COMPLETED,8.99
104237,6291,2025-04-12,2025-04-12 00:57:03,Marketplace,COMPLETED,6.99
104238,6341,2025-04-12,2025-04-12 21:50:46,Mobile App,COMPLETED,0.00
104239,5871,2025-04-12,2025-04-12 18:29:46,Web,COMPLETED,0.00
104240,6711,2025-04-12,2025-04-12 23:11:01,Web,COMPLETED,8.99
104241,6487,2025-04-12,2025-04-12 15:49:49,Marketplace,COMPLETED,4.99
104242,5460,2025-04-12,2025-04-12 08:22:24,Mobile App,COMPLETED,6.99
104243,5720,2025-04-12,2025-04-12 21:05:45,Marketplace,COMPLETED,0.00
104244,5427,2025-04-12,2025-04-12 17:06:38,Marketplace,COMPLETED,4.99
104245,5668,2025-04-12,2025-04-12 22:44:40,Mobile App,COMPLETED,0.00
104246,5598,2025-04-12,2025-04-12 11:01:21,Marketplace,COMPLETED,0.00
104247,5444,2025-04-12,2025-04-12 12:00:01,Web,COMPLETED,0.00
104248,5173,2025-04-12,2025-04-12 20:10:26,Web,COMPLETED,4.99
104249,5953,2025-04-12,2025-04-12 10:22:19,Web,COMPLETED,8.99
104250,5151,2025-04-12,2025-04-12 09:31:10,Mobile App,COMPLETED,0.00
104251,5130,2025-04-12,2025-04-12 14:07:39,Mobile App,COMPLETED,6.99
104252,5808,2025-04-12,2025-04-12 06:19:01,Mobile App,COMPLETED,4.99
104253,6391,2025-04-12,2025-04-12 07:18:46,Web,COMPLETED,8.99
104254,6748,2025-04-12,2025-04-12 04:39:43,Web,COMPLETED,4.99
104255,6566,2025-04-12,2025-04-12 09:54:03,Web,COMPLETED,8.99
104256,6655,2025-04-12,2025-04-12 05:40:19,Mobile App,COMPLETED,0.00
104257,6387,2025-04-12,2025-04-12 16:00:23,Marketplace,RETURNED,8.99
104258,5632,2025-04-12,2025-04-12 02:57:45,Marketplace,COMPLETED,6.99
104259,6053,2025-04-12,2025-04-12 17:06:24,Mobile App,COMPLETED,6.99
104260,5016,2025-04-12,2025-04-12 10:15:34,Web,COMPLETED,4.99
104261,5048,2025-04-12,2025-04-12 12:51:42,Mobile App,COMPLETED,8.99
104262,6548,2025-04-12,2025-04-12 11:40:36,Marketplace,COMPLETED,0.00
104263,6679,2025-04-12,2025-04-12 12:52:08,Marketplace,COMPLETED,0.00
104264,5338,2025-04-13,2025-04-13 10:07:23,Web,COMPLETED,6.99
104265,5550,2025-04-13,2025-04-13 02:37:48,Web,COMPLETED,0.00
104266,6615,2025-04-13,2025-04-13 18:26:36,Mobile App,COMPLETED,0.00
104267,6399,2025-04-13,2025-04-13 06:55:21,Mobile App,COMPLETED,4.99
104268,5901,2025-04-13,2025-04-13 20:41:48,Mobile App,COMPLETED,6.99
104269,6524,2025-04-13,2025-04-13 19:35:14,Web,COMPLETED,0.00
104270,5592,2025-04-13,2025-04-13 03:33:45,Web,COMPLETED,8.99
